"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","MONTH",
9.00,129.00,"1SQ",21570,"Star Marianas Air Inc.",14955,"SPN","Saipan, TT","TT",12016,"GUM","Guam, TT","TT",1,
9.00,1987.00,"3EQ",21974,"Scott Aviation, LLC  d/b/a  Silver Air",14869,"SLC","Salt Lake City, UT","UT",12197,"HPN","White Plains, NY","NY",1,
9.00,887.00,"3EQ",21974,"Scott Aviation, LLC  d/b/a  Silver Air",10849,"BZN","Bozeman, MT","MT",15618,"VNY","Van Nuys, CA","CA",1,
9.00,291.00,"3EQ",21974,"Scott Aviation, LLC  d/b/a  Silver Air",14831,"SJC","San Jose, CA","CA",15618,"VNY","Van Nuys, CA","CA",1,
9.00,581.00,"3EQ",21974,"Scott Aviation, LLC  d/b/a  Silver Air",14107,"PHX","Phoenix, AZ","AZ",10325,"APA","Denver, CO","CO",1,
9.00,806.00,"3EQ",21974,"Scott Aviation, LLC  d/b/a  Silver Air",13771,"NUQ","Mountain View, CA","CA",10849,"BZN","Bozeman, MT","MT",1,
9.00,1031.00,"3EQ",21974,"Scott Aviation, LLC  d/b/a  Silver Air",10325,"APA","Denver, CO","CO",10559,"BFI","Seattle, WA","WA",1,
9.00,43.00,"5V",20408,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",11833,"FYU","Fort Yukon, AK","AK",15581,"VEE","Venetie, AK","AK",1,
9.00,43.00,"8V",20333,"Wright Air Service",11833,"FYU","Fort Yukon, AK","AK",15581,"VEE","Venetie, AK","AK",1,
9.00,981.00,"WN",19393,"Southwest Airlines Co.",12953,"LGA","New York, NY","NY",11481,"ECP","Panama City, FL","FL",1,
9.00,1027.00,"WN",19393,"Southwest Airlines Co.",10397,"ATL","Atlanta, GA","GA",14321,"PWM","Portland, ME","ME",1,
9.00,2557.00,"WN",19393,"Southwest Airlines Co.",11697,"FLL","Fort Lauderdale, FL","FL",14831,"SJC","San Jose, CA","CA",1,
