"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","MONTH",
2240.00,203.00,"PT",20427,"Piedmont Airlines",11057,"CLT","Charlotte, NC","NC",14092,"PGV","Greenville, NC","NC",3,
2240.00,677.00,"CP",21167,"Compass Airlines",10140,"ABQ","Albuquerque, NM","NM",12892,"LAX","Los Angeles, CA","CA",3,
2241.00,1671.00,"UA",19977,"United Air Lines Inc.",11292,"DEN","Denver, CO","CO",10529,"BDL","Hartford, CT","CT",3,
2241.00,76.00,"OO",20304,"SkyWest Airlines Inc.",14633,"RST","Rochester, MN","MN",13487,"MSP","Minneapolis, MN","MN",3,
2242.00,2158.00,"DL",19790,"Delta Air Lines Inc.",15304,"TPA","Tampa, FL","FL",12892,"LAX","Los Angeles, CA","CA",3,
2243.00,2084.00,"B6",20409,"JetBlue Airways",11697,"FLL","Fort Lauderdale, FL","FL",14869,"SLC","Salt Lake City, UT","UT",3,
2244.00,762.00,"AA",19805,"American Airlines Inc.",10397,"ATL","Atlanta, GA","GA",12953,"LGA","New York, NY","NY",3,
2244.00,1953.00,"DL",19790,"Delta Air Lines Inc.",11433,"DTW","Detroit, MI","MI",14057,"PDX","Portland, OR","OR",3,
2247.00,220.00,"OO",20304,"SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",11003,"CID","Cedar Rapids/Iowa City, IA","IA",3,
2247.00,500.00,"9E",20363,"Endeavor Air Inc.",10397,"ATL","Atlanta, GA","GA",10185,"AEX","Alexandria, LA","LA",3,
2247.00,2329.00,"AS",19930,"Alaska Airlines Inc.",10821,"BWI","Baltimore, MD","MD",12892,"LAX","Los Angeles, CA","CA",3,
2248.00,1036.00,"OO",20304,"SkyWest Airlines Inc.",14004,"PAE","Everett, WA","WA",11292,"DEN","Denver, CO","CO",3,
2248.00,500.00,"9E",20363,"Endeavor Air Inc.",10185,"AEX","Alexandria, LA","LA",10397,"ATL","Atlanta, GA","GA",3,
2249.00,459.00,"WN",19393,"Southwest Airlines Co.",10599,"BHM","Birmingham, AL","AL",15304,"TPA","Tampa, FL","FL",3,
2250.00,237.00,"AA",19805,"American Airlines Inc.",14307,"PVD","Providence, RI","RI",14100,"PHL","Philadelphia, PA","PA",3,
2250.00,864.00,"UA",19977,"United Air Lines Inc.",13930,"ORD","Chicago, IL","IL",12451,"JAX","Jacksonville, FL","FL",3,
2250.00,224.00,"CP",21167,"Compass Airlines",14747,"SEA","Seattle, WA","WA",11884,"GEG","Spokane, WA","WA",3,
2251.00,550.00,"G4",20368,"Allegiant Air",15412,"TYS","Knoxville, TN","TN",14112,"PIE","St. Petersburg, FL","FL",3,
2251.00,2447.00,"WN",19393,"Southwest Airlines Co.",13796,"OAK","Oakland, CA","CA",10821,"BWI","Baltimore, MD","MD",3,
2251.00,1744.00,"AS",19930,"Alaska Airlines Inc.",12892,"LAX","Los Angeles, CA","CA",13930,"ORD","Chicago, IL","IL",3,
2251.00,667.00,"WN",19393,"Southwest Airlines Co.",14492,"RDU","Raleigh/Durham, NC","NC",15016,"STL","St. Louis, MO","MO",3,
2252.00,1062.00,"B6",20409,"JetBlue Airways",11697,"FLL","Fort Lauderdale, FL","FL",11042,"CLE","Cleveland, OH","OH",3,
2252.00,251.00,"AX",20237,"Trans States Airlines",11292,"DEN","Denver, CO","CO",11413,"DRO","Durango, CO","CO",3,
2253.00,1903.00,"WN",19393,"Southwest Airlines Co.",13495,"MSY","New Orleans, LA","LA",13796,"OAK","Oakland, CA","CA",3,
